Origin,Sex,Value,Date
Guinea Bissau,Maschio,1,01-01-1995
Guinea Bissau,Maschio,1,01-01-1996
Guinea Bissau,Maschio,2,01-01-1997
Guinea Bissau,Maschio,1,01-01-1998
Guinea Bissau,Maschio,1,01-01-1999
Guinea Bissau,Maschio,4,01-01-2000
Guinea Bissau,Maschio,4,01-01-2001
Guinea Bissau,Maschio,6,01-01-2002
Guinea Bissau,Maschio,5,01-01-2003
Guinea Bissau,Maschio,5,01-01-2004
Guinea Bissau,Maschio,4,01-01-2005
Guinea Bissau,Maschio,7,01-01-2006
Guinea Bissau,Maschio,6,01-01-2007
Guinea Bissau,Maschio,6,01-01-2008
Guinea Bissau,Maschio,9,01-01-2009
Guinea Bissau,Maschio,11,01-01-2010
Guinea Bissau,Maschio,10,01-01-2011
Guinea Bissau,Maschio,10,01-01-2012
Guinea Bissau,Maschio,12,01-01-2013
Guinea Equatoriale,Maschio,0,01-01-1987
Guinea Equatoriale,Maschio,0,01-01-1988
Guinea Equatoriale,Maschio,0,01-01-1989
Guinea Equatoriale,Maschio,0,01-01-1990
Guinea Equatoriale,Maschio,1,01-01-1991
Guinea Equatoriale,Maschio,0,01-01-1992
Guinea Equatoriale,Maschio,0,01-01-1993
Guinea Equatoriale,Maschio,0,01-01-1994
Guinea Equatoriale,Maschio,0,01-01-1995
Guinea Equatoriale,Maschio,0,01-01-1996
Guinea Equatoriale,Maschio,0,01-01-1997
Guinea Equatoriale,Maschio,0,01-01-1998
Guinea Equatoriale,Maschio,0,01-01-1999
Guinea Equatoriale,Maschio,0,01-01-2000
Guinea Equatoriale,Maschio,0,01-01-2001
Guinea Equatoriale,Maschio,0,01-01-2002
Guinea Equatoriale,Maschio,0,01-01-2003
Guinea Equatoriale,Maschio,0,01-01-2004
Guinea Equatoriale,Maschio,0,01-01-2005
Guinea Equatoriale,Maschio,0,01-01-2006
Guinea Equatoriale,Maschio,0,01-01-2007
Guinea Equatoriale,Maschio,0,01-01-2008
Guinea Equatoriale,Maschio,0,01-01-2009
Guinea Equatoriale,Maschio,0,01-01-2010
Guinea Equatoriale,Maschio,0,01-01-2011
Guinea Equatoriale,Maschio,0,01-01-2012
Guinea Equatoriale,Maschio,0,01-01-2013
Haiti,Maschio,4,01-01-1987
Haiti,Maschio,4,01-01-1988
Haiti,Maschio,4,01-01-1989
Haiti,Maschio,4,01-01-1990
Haiti,Maschio,1,01-01-1991
Haiti,Maschio,0,01-01-1992
Haiti,Maschio,4,01-01-1993
Haiti,Maschio,5,01-01-1994
Haiti,Maschio,5,01-01-1995
Haiti,Maschio,4,01-01-1996
Haiti,Maschio,5,01-01-1997
Haiti,Maschio,6,01-01-1998
Haiti,Maschio,6,01-01-1999
Haiti,Maschio,5,01-01-2000
Haiti,Maschio,5,01-01-2001
Haiti,Maschio,6,01-01-2002
Haiti,Maschio,4,01-01-2003
Haiti,Maschio,4,01-01-2004
Haiti,Maschio,1,01-01-2005
Haiti,Maschio,2,01-01-2006
Haiti,Maschio,3,01-01-2007
Haiti,Maschio,3,01-01-2008
Haiti,Maschio,2,01-01-2009
Haiti,Maschio,2,01-01-2010
Haiti,Maschio,3,01-01-2011
Haiti,Maschio,3,01-01-2012
Haiti,Maschio,3,01-01-2013
Honduras,Maschio,0,01-01-1987
Honduras,Maschio,1,01-01-1988
Honduras,Maschio,1,01-01-1989
Honduras,Maschio,1,01-01-1990
Honduras,Maschio,3,01-01-1991
Honduras,Maschio,0,01-01-1992
Honduras,Maschio,0,01-01-1993
Honduras,Maschio,0,01-01-1994
Honduras,Maschio,0,01-01-1995
Honduras,Maschio,0,01-01-1996
Honduras,Maschio,0,01-01-1997
Honduras,Maschio,1,01-01-1998
Honduras,Maschio,1,01-01-1999
Honduras,Maschio,1,01-01-2000
Honduras,Maschio,1,01-01-2001
Honduras,Maschio,2,01-01-2002
Honduras,Maschio,2,01-01-2003
Honduras,Maschio,4,01-01-2004
Honduras,Maschio,4,01-01-2005
Honduras,Maschio,3,01-01-2006
Honduras,Maschio,4,01-01-2007
Honduras,Maschio,4,01-01-2008
Honduras,Maschio,4,01-01-2009
Honduras,Maschio,9,01-01-2010
Honduras,Maschio,13,01-01-2011
Honduras,Maschio,15,01-01-2012
Honduras,Maschio,17,01-01-2013
India,Maschio,83,01-01-1987
India,Maschio,90,01-01-1988
India,Maschio,95,01-01-1989
India,Maschio,99,01-01-1990
India,Maschio,76,01-01-1991
India,Maschio,0,01-01-1992
India,Maschio,160,01-01-1993
India,Maschio,176,01-01-1994
India,Maschio,177,01-01-1995
India,Maschio,180,01-01-1996
India,Maschio,200,01-01-1997
India,Maschio,246,01-01-1998
India,Maschio,261,01-01-1999
India,Maschio,289,01-01-2000
India,Maschio,333,01-01-2001
India,Maschio,319,01-01-2002
India,Maschio,240,01-01-2003
India,Maschio,300,01-01-2004
India,Maschio,370,01-01-2005
India,Maschio,391,01-01-2006
India,Maschio,392,01-01-2007
India,Maschio,398,01-01-2008
India,Maschio,456,01-01-2009
India,Maschio,522,01-01-2010
India,Maschio,581,01-01-2011
India,Maschio,674,01-01-2012
India,Maschio,718,01-01-2013
Indonesia,Maschio,8,01-01-1987
Indonesia,Maschio,10,01-01-1988
Indonesia,Maschio,12,01-01-1989
Indonesia,Maschio,13,01-01-1990
Indonesia,Maschio,15,01-01-1991
Indonesia,Maschio,0,01-01-1992
Indonesia,Maschio,17,01-01-1993
Indonesia,Maschio,17,01-01-1994
Indonesia,Maschio,19,01-01-1995
Indonesia,Maschio,20,01-01-1996
Indonesia,Maschio,21,01-01-1997
Indonesia,Maschio,26,01-01-1998
Indonesia,Maschio,28,01-01-1999
Indonesia,Maschio,31,01-01-2000
Indonesia,Maschio,34,01-01-2001
Indonesia,Maschio,36,01-01-2002
Indonesia,Maschio,32,01-01-2003
Indonesia,Maschio,35,01-01-2004
Indonesia,Maschio,39,01-01-2005
Indonesia,Maschio,39,01-01-2006
Indonesia,Maschio,37,01-01-2007
Indonesia,Maschio,38,01-01-2008
Indonesia,Maschio,43,01-01-2009
Indonesia,Maschio,45,01-01-2010
Indonesia,Maschio,44,01-01-2011
Indonesia,Maschio,49,01-01-2012
Indonesia,Maschio,45,01-01-2013
Iran,Maschio,657,01-01-1987
Iran,Maschio,656,01-01-1988
Iran,Maschio,665,01-01-1989
Iran,Maschio,670,01-01-1990
Iran,Maschio,289,01-01-1991
Iran,Maschio,639,01-01-1992
Iran,Maschio,611,01-01-1993
Iran,Maschio,597,01-01-1994
Iran,Maschio,569,01-01-1995
Iran,Maschio,554,01-01-1996
Iran,Maschio,535,01-01-1997
Iran,Maschio,557,01-01-1998
Iran,Maschio,550,01-01-1999
Iran,Maschio,538,01-01-2000
Iran,Maschio,540,01-01-2001
Iran,Maschio,491,01-01-2002
Iran,Maschio,231,01-01-2003
Iran,Maschio,247,01-01-2004
Iran,Maschio,256,01-01-2005
Iran,Maschio,261,01-01-2006
Iran,Maschio,272,01-01-2007
Iran,Maschio,264,01-01-2008
Iran,Maschio,294,01-01-2009
Iran,Maschio,330,01-01-2010
Iran,Maschio,363,01-01-2011
Iran,Maschio,482,01-01-2012
Iran,Maschio,557,01-01-2013
Iraq,Maschio,53,01-01-1987
Iraq,Maschio,52,01-01-1988
Iraq,Maschio,51,01-01-1989
Iraq,Maschio,50,01-01-1990
Iraq,Maschio,24,01-01-1991
Iraq,Maschio,0,01-01-1992
Iraq,Maschio,50,01-01-1993
Iraq,Maschio,49,01-01-1994
Iraq,Maschio,47,01-01-1995
Iraq,Maschio,45,01-01-1996
Iraq,Maschio,46,01-01-1997
Iraq,Maschio,46,01-01-1998
Iraq,Maschio,47,01-01-1999
Iraq,Maschio,49,01-01-2000
Iraq,Maschio,50,01-01-2001
Iraq,Maschio,45,01-01-2002
Iraq,Maschio,21,01-01-2003
Iraq,Maschio,21,01-01-2004
Iraq,Maschio,32,01-01-2005
Iraq,Maschio,37,01-01-2006
Iraq,Maschio,42,01-01-2007
Iraq,Maschio,44,01-01-2008
Iraq,Maschio,62,01-01-2009
Iraq,Maschio,63,01-01-2010
Iraq,Maschio,60,01-01-2011
Iraq,Maschio,51,01-01-2012
Iraq,Maschio,51,01-01-2013
Irlanda,Maschio,34,01-01-1987
Irlanda,Maschio,40,01-01-1988
Irlanda,Maschio,44,01-01-1989
Irlanda,Maschio,53,01-01-1990
Irlanda,Maschio,29,01-01-1991
Irlanda,Maschio,0,01-01-1992
Irlanda,Maschio,89,01-01-1993
Irlanda,Maschio,99,01-01-1994
Irlanda,Maschio,103,01-01-1995
Irlanda,Maschio,110,01-01-1996
Irlanda,Maschio,120,01-01-1997
Irlanda,Maschio,130,01-01-1998
Irlanda,Maschio,133,01-01-1999
Irlanda,Maschio,139,01-01-2000
Irlanda,Maschio,158,01-01-2001
Irlanda,Maschio,150,01-01-2002
Irlanda,Maschio,62,01-01-2003
Irlanda,Maschio,69,01-01-2004
Irlanda,Maschio,81,01-01-2005
Irlanda,Maschio,85,01-01-2006
Irlanda,Maschio,91,01-01-2007
Irlanda,Maschio,94,01-01-2008
Irlanda,Maschio,95,01-01-2009
Irlanda,Maschio,102,01-01-2010
Irlanda,Maschio,113,01-01-2011
Irlanda,Maschio,117,01-01-2012
Irlanda,Maschio,98,01-01-2013
Islanda,Maschio,1,01-01-1987
Islanda,Maschio,3,01-01-1988
Islanda,Maschio,3,01-01-1989
Islanda,Maschio,3,01-01-1990
Islanda,Maschio,4,01-01-1991
Islanda,Maschio,0,01-01-1992
Islanda,Maschio,4,01-01-1993
Islanda,Maschio,3,01-01-1994
Islanda,Maschio,3,01-01-1995
Islanda,Maschio,3,01-01-1996
Islanda,Maschio,3,01-01-1997
Islanda,Maschio,3,01-01-1998
Islanda,Maschio,4,01-01-1999
Islanda,Maschio,4,01-01-2000
Islanda,Maschio,7,01-01-2001
Islanda,Maschio,7,01-01-2002
Islanda,Maschio,5,01-01-2003
Islanda,Maschio,6,01-01-2004
Islanda,Maschio,9,01-01-2005
Islanda,Maschio,10,01-01-2006
Islanda,Maschio,11,01-01-2007
Islanda,Maschio,11,01-01-2008
Islanda,Maschio,11,01-01-2009
Islanda,Maschio,12,01-01-2010
Islanda,Maschio,12,01-01-2011
Islanda,Maschio,12,01-01-2012
Islanda,Maschio,9,01-01-2013
Israele,Maschio,531,01-01-1987
Israele,Maschio,546,01-01-1988
Israele,Maschio,545,01-01-1989
Israele,Maschio,557,01-01-1990
Israele,Maschio,192,01-01-1991
Israele,Maschio,567,01-01-1992
Israele,Maschio,588,01-01-1993
Israele,Maschio,595,01-01-1994
Israele,Maschio,544,01-01-1995
Israele,Maschio,522,01-01-1996
Israele,Maschio,519,01-01-1997
Israele,Maschio,530,01-01-1998
Israele,Maschio,539,01-01-1999
Israele,Maschio,535,01-01-2000
Israele,Maschio,546,01-01-2001
Israele,Maschio,509,01-01-2002
Israele,Maschio,213,01-01-2003
Israele,Maschio,216,01-01-2004
Israele,Maschio,237,01-01-2005
Israele,Maschio,247,01-01-2006
Israele,Maschio,248,01-01-2007
Israele,Maschio,245,01-01-2008
Israele,Maschio,234,01-01-2009
Israele,Maschio,242,01-01-2010
Israele,Maschio,242,01-01-2011
Israele,Maschio,253,01-01-2012
Israele,Maschio,248,01-01-2013
Jugoslavia (Serbia-Montenegro),Maschio,413,01-01-1987
Jugoslavia (Serbia-Montenegro),Maschio,452,01-01-1988
Jugoslavia (Serbia-Montenegro),Maschio,464,01-01-1989
Jugoslavia (Serbia-Montenegro),Maschio,511,01-01-1990
Jugoslavia (Serbia-Montenegro),Maschio,612,01-01-1991
Jugoslavia (Serbia-Montenegro),Maschio,630,01-01-1992
Jugoslavia (Serbia-Montenegro),Maschio,710,01-01-1993
Jugoslavia (Serbia-Montenegro),Maschio,857,01-01-1994
Jugoslavia (Serbia-Montenegro),Maschio,917,01-01-1995
Jugoslavia (Serbia-Montenegro),Maschio,932,01-01-1996
Jugoslavia (Serbia-Montenegro),Maschio,956,01-01-1997
Jugoslavia (Serbia-Montenegro),Maschio,982,01-01-1998
Jugoslavia (Serbia-Montenegro),Maschio,972,01-01-1999
Jugoslavia (Serbia-Montenegro),Maschio,979,01-01-2000
Jugoslavia (Serbia-Montenegro),Maschio,993,01-01-2001
Jugoslavia (Serbia-Montenegro),Maschio,935,01-01-2002
Jugoslavia (Serbia-Montenegro),Maschio,477,01-01-2003
Jugoslavia (Serbia-Montenegro),Maschio,504,01-01-2004
Jugoslavia (Serbia-Montenegro),Maschio,547,01-01-2005
Jugoslavia (Serbia-Montenegro),Maschio,552,01-01-2006
Jugoslavia (Serbia-Montenegro),Maschio,550,01-01-2007
Jugoslavia (Serbia-Montenegro),Maschio,546,01-01-2008
Jugoslavia (Serbia-Montenegro),Maschio,0,01-01-2009
Jugoslavia (Serbia-Montenegro),Maschio,0,01-01-2010
Jugoslavia (Serbia-Montenegro),Maschio,0,01-01-2011
Jugoslavia (Serbia-Montenegro),Maschio,0,01-01-2012
Jugoslavia (Serbia-Montenegro),Maschio,0,01-01-2013
Kazakistan,Maschio,0,01-01-1987
Kazakistan,Maschio,0,01-01-1988
Kazakistan,Maschio,0,01-01-1989
Kazakistan,Maschio,0,01-01-1990
Kazakistan,Maschio,0,01-01-1991
Kazakistan,Maschio,0,01-01-1992
Kazakistan,Maschio,0,01-01-1993
Kazakistan,Maschio,0,01-01-1994
Kazakistan,Maschio,0,01-01-1995
Kazakistan,Maschio,0,01-01-1996
Kazakistan,Maschio,0,01-01-1997
Kazakistan,Maschio,1,01-01-1998
Kazakistan,Maschio,1,01-01-1999
Kazakistan,Maschio,2,01-01-2000
Kazakistan,Maschio,3,01-01-2001
Kazakistan,Maschio,3,01-01-2002
Kazakistan,Maschio,3,01-01-2003
Kazakistan,Maschio,2,01-01-2004
Kazakistan,Maschio,3,01-01-2005
Kazakistan,Maschio,3,01-01-2006
Kazakistan,Maschio,4,01-01-2007
Kazakistan,Maschio,12,01-01-2008
Kazakistan,Maschio,13,01-01-2009
Kazakistan,Maschio,14,01-01-2010
Kazakistan,Maschio,15,01-01-2011
Kazakistan,Maschio,18,01-01-2012
Kazakistan,Maschio,19,01-01-2013
Kenya,Maschio,7,01-01-1987
Kenya,Maschio,8,01-01-1988
Kenya,Maschio,8,01-01-1989
Kenya,Maschio,10,01-01-1990
Kenya,Maschio,10,01-01-1991
Kenya,Maschio,0,01-01-1992
Kenya,Maschio,15,01-01-1993
Kenya,Maschio,18,01-01-1994
Kenya,Maschio,19,01-01-1995
Kenya,Maschio,24,01-01-1996
Kenya,Maschio,27,01-01-1997
Kenya,Maschio,29,01-01-1998
Kenya,Maschio,28,01-01-1999
Kenya,Maschio,39,01-01-2000
Kenya,Maschio,41,01-01-2001
Kenya,Maschio,42,01-01-2002
Kenya,Maschio,31,01-01-2003
Kenya,Maschio,36,01-01-2004
Kenya,Maschio,38,01-01-2005
Kenya,Maschio,40,01-01-2006
Kenya,Maschio,41,01-01-2007
Kenya,Maschio,43,01-01-2008
Kenya,Maschio,46,01-01-2009
Kenya,Maschio,50,01-01-2010
Kenya,Maschio,52,01-01-2011
Kenya,Maschio,60,01-01-2012
Kenya,Maschio,59,01-01-2013
Kirghizistan,Maschio,0,01-01-1987
Kirghizistan,Maschio,0,01-01-1988
Kirghizistan,Maschio,0,01-01-1989
Kirghizistan,Maschio,0,01-01-1990
Kirghizistan,Maschio,0,01-01-1991
Kirghizistan,Maschio,0,01-01-1992
Kirghizistan,Maschio,0,01-01-1993
Kirghizistan,Maschio,0,01-01-1994
Kirghizistan,Maschio,0,01-01-1995
Kirghizistan,Maschio,0,01-01-1996
Kirghizistan,Maschio,0,01-01-1997
Kirghizistan,Maschio,0,01-01-1998
Kirghizistan,Maschio,0,01-01-1999
Kirghizistan,Maschio,0,01-01-2000
Kirghizistan,Maschio,0,01-01-2001
Kirghizistan,Maschio,0,01-01-2002
Kirghizistan,Maschio,0,01-01-2003
Kirghizistan,Maschio,0,01-01-2004
Kirghizistan,Maschio,0,01-01-2005
Kirghizistan,Maschio,1,01-01-2006
Kirghizistan,Maschio,1,01-01-2007
Kirghizistan,Maschio,1,01-01-2008
Kirghizistan,Maschio,1,01-01-2009
Kirghizistan,Maschio,1,01-01-2010
Kirghizistan,Maschio,1,01-01-2011
Kirghizistan,Maschio,2,01-01-2012
Kirghizistan,Maschio,4,01-01-2013
Kosovo,Maschio,0,01-01-1987
Kosovo,Maschio,0,01-01-1988
Kosovo,Maschio,0,01-01-1989
Kosovo,Maschio,0,01-01-1990
Kosovo,Maschio,0,01-01-1991
Kosovo,Maschio,0,01-01-1992
Kosovo,Maschio,0,01-01-1993
Kosovo,Maschio,0,01-01-1994
Kosovo,Maschio,0,01-01-1995
Kosovo,Maschio,0,01-01-1996
Kosovo,Maschio,0,01-01-1997
Kosovo,Maschio,0,01-01-1998
Kosovo,Maschio,0,01-01-1999
Kosovo,Maschio,0,01-01-2000
Kosovo,Maschio,0,01-01-2001
Kosovo,Maschio,0,01-01-2002
Kosovo,Maschio,0,01-01-2003
Kosovo,Maschio,0,01-01-2004
Kosovo,Maschio,0,01-01-2005
Kosovo,Maschio,0,01-01-2006
Kosovo,Maschio,0,01-01-2007
Kosovo,Maschio,0,01-01-2008
Kosovo,Maschio,2,01-01-2009
Kosovo,Maschio,18,01-01-2010
Kosovo,Maschio,35,01-01-2011
Kosovo,Maschio,141,01-01-2012
Kosovo,Maschio,159,01-01-2013
Kuwait,Maschio,0,01-01-1987
Kuwait,Maschio,0,01-01-1988
Kuwait,Maschio,2,01-01-1989
Kuwait,Maschio,2,01-01-1990
Kuwait,Maschio,0,01-01-1991
Kuwait,Maschio,0,01-01-1992
Kuwait,Maschio,2,01-01-1993
Kuwait,Maschio,2,01-01-1994
Kuwait,Maschio,2,01-01-1995
Kuwait,Maschio,2,01-01-1996
Kuwait,Maschio,2,01-01-1997
Kuwait,Maschio,3,01-01-1998
Kuwait,Maschio,3,01-01-1999
Kuwait,Maschio,3,01-01-2000
Kuwait,Maschio,3,01-01-2001
Kuwait,Maschio,4,01-01-2002
Kuwait,Maschio,2,01-01-2003
Kuwait,Maschio,2,01-01-2004
Kuwait,Maschio,3,01-01-2005
Kuwait,Maschio,3,01-01-2006
Kuwait,Maschio,3,01-01-2007
Kuwait,Maschio,3,01-01-2008
Kuwait,Maschio,3,01-01-2009
Kuwait,Maschio,3,01-01-2010
Kuwait,Maschio,3,01-01-2011
Kuwait,Maschio,3,01-01-2012
Kuwait,Maschio,3,01-01-2013
Laos,Maschio,0,01-01-1987
Laos,Maschio,0,01-01-1988
Laos,Maschio,0,01-01-1989
Laos,Maschio,0,01-01-1990
Laos,Maschio,6,01-01-1991
Laos,Maschio,0,01-01-1992
Laos,Maschio,0,01-01-1993
Laos,Maschio,0,01-01-1994
Laos,Maschio,0,01-01-1995
Laos,Maschio,0,01-01-1996
Laos,Maschio,0,01-01-1997
Laos,Maschio,0,01-01-1998
Laos,Maschio,0,01-01-1999
Laos,Maschio,0,01-01-2000
Laos,Maschio,0,01-01-2001
Laos,Maschio,0,01-01-2002
Laos,Maschio,0,01-01-2003
Laos,Maschio,0,01-01-2004
Laos,Maschio,0,01-01-2005
Laos,Maschio,0,01-01-2006
Laos,Maschio,0,01-01-2007
Laos,Maschio,0,01-01-2008
Laos,Maschio,0,01-01-2009
Laos,Maschio,0,01-01-2010
Laos,Maschio,0,01-01-2011
Laos,Maschio,0,01-01-2012
Laos,Maschio,0,01-01-2013
Lesotho,Maschio,0,01-01-1987
Lesotho,Maschio,0,01-01-1988
Lesotho,Maschio,0,01-01-1989
Lesotho,Maschio,0,01-01-1990
Lesotho,Maschio,0,01-01-1991
Lesotho,Maschio,0,01-01-1992
Lesotho,Maschio,0,01-01-1993
Lesotho,Maschio,0,01-01-1994
Lesotho,Maschio,0,01-01-1995
Lesotho,Maschio,0,01-01-1996
Lesotho,Maschio,0,01-01-1997
Lesotho,Maschio,0,01-01-1998
Lesotho,Maschio,0,01-01-1999
Lesotho,Maschio,0,01-01-2000
Lesotho,Maschio,0,01-01-2001
Lesotho,Maschio,0,01-01-2002
Lesotho,Maschio,0,01-01-2003
Lesotho,Maschio,0,01-01-2004
Lesotho,Maschio,0,01-01-2005
Lesotho,Maschio,0,01-01-2006
Lesotho,Maschio,0,01-01-2007
Lesotho,Maschio,0,01-01-2008
Lesotho,Maschio,0,01-01-2009
Lesotho,Maschio,0,01-01-2010
Lesotho,Maschio,0,01-01-2011
Lesotho,Maschio,0,01-01-2012
Lesotho,Maschio,1,01-01-2013
Lettonia,Maschio,0,01-01-1987
Lettonia,Maschio,0,01-01-1988
Lettonia,Maschio,0,01-01-1989
Lettonia,Maschio,0,01-01-1990
Lettonia,Maschio,0,01-01-1991
Lettonia,Maschio,0,01-01-1992
Lettonia,Maschio,0,01-01-1993
Lettonia,Maschio,0,01-01-1994
Lettonia,Maschio,0,01-01-1995
Lettonia,Maschio,0,01-01-1996
Lettonia,Maschio,0,01-01-1997
Lettonia,Maschio,0,01-01-1998
Lettonia,Maschio,0,01-01-1999
Lettonia,Maschio,0,01-01-2000
Lettonia,Maschio,1,01-01-2001
Lettonia,Maschio,2,01-01-2002
Lettonia,Maschio,3,01-01-2003
Lettonia,Maschio,3,01-01-2004
Lettonia,Maschio,4,01-01-2005
Lettonia,Maschio,6,01-01-2006
Lettonia,Maschio,6,01-01-2007
Lettonia,Maschio,6,01-01-2008
Lettonia,Maschio,6,01-01-2009
Lettonia,Maschio,6,01-01-2010
Lettonia,Maschio,10,01-01-2011
Lettonia,Maschio,14,01-01-2012
Lettonia,Maschio,13,01-01-2013
Libano,Maschio,245,01-01-1987
Libano,Maschio,245,01-01-1988
Libano,Maschio,245,01-01-1989
Libano,Maschio,246,01-01-1990
Libano,Maschio,133,01-01-1991
Libano,Maschio,0,01-01-1992
Libano,Maschio,278,01-01-1993
Libano,Maschio,284,01-01-1994
Libano,Maschio,270,01-01-1995
Libano,Maschio,262,01-01-1996
Libano,Maschio,255,01-01-1997
Libano,Maschio,255,01-01-1998
Libano,Maschio,245,01-01-1999
Libano,Maschio,233,01-01-2000
Libano,Maschio,247,01-01-2001
Libano,Maschio,236,01-01-2002
Libano,Maschio,123,01-01-2003
Libano,Maschio,138,01-01-2004
Libano,Maschio,149,01-01-2005
Libano,Maschio,151,01-01-2006
Libano,Maschio,151,01-01-2007
Libano,Maschio,153,01-01-2008
Libano,Maschio,157,01-01-2009
Libano,Maschio,151,01-01-2010
Libano,Maschio,168,01-01-2011
Libano,Maschio,177,01-01-2012
Libano,Maschio,176,01-01-2013
Liberia,Maschio,3,01-01-1987
Liberia,Maschio,3,01-01-1988
Liberia,Maschio,3,01-01-1989
Liberia,Maschio,3,01-01-1990
Liberia,Maschio,1,01-01-1991
Liberia,Maschio,0,01-01-1992
Liberia,Maschio,2,01-01-1993
Liberia,Maschio,2,01-01-1994
Liberia,Maschio,2,01-01-1995
Liberia,Maschio,2,01-01-1996
Liberia,Maschio,3,01-01-1997
Liberia,Maschio,3,01-01-1998
Liberia,Maschio,4,01-01-1999
Liberia,Maschio,4,01-01-2000
Liberia,Maschio,5,01-01-2001
Liberia,Maschio,4,01-01-2002
Liberia,Maschio,3,01-01-2003
Liberia,Maschio,5,01-01-2004
Liberia,Maschio,16,01-01-2005
Liberia,Maschio,21,01-01-2006
Liberia,Maschio,21,01-01-2007
Liberia,Maschio,21,01-01-2008
Liberia,Maschio,17,01-01-2009
Liberia,Maschio,17,01-01-2010
Liberia,Maschio,21,01-01-2011
Liberia,Maschio,23,01-01-2012
Liberia,Maschio,19,01-01-2013
Libia,Maschio,82,01-01-1987
Libia,Maschio,78,01-01-1988
Libia,Maschio,77,01-01-1989
Libia,Maschio,68,01-01-1990
Libia,Maschio,22,01-01-1991
Libia,Maschio,0,01-01-1992
Libia,Maschio,71,01-01-1993
Libia,Maschio,70,01-01-1994
Libia,Maschio,52,01-01-1995
Libia,Maschio,50,01-01-1996
Libia,Maschio,56,01-01-1997
Libia,Maschio,58,01-01-1998
Libia,Maschio,58,01-01-1999
Libia,Maschio,57,01-01-2000
Libia,Maschio,63,01-01-2001
Libia,Maschio,50,01-01-2002
Libia,Maschio,21,01-01-2003
Libia,Maschio,35,01-01-2004
Libia,Maschio,42,01-01-2005
Libia,Maschio,50,01-01-2006
Libia,Maschio,55,01-01-2007
Libia,Maschio,55,01-01-2008
Libia,Maschio,61,01-01-2009
Libia,Maschio,56,01-01-2010
Libia,Maschio,62,01-01-2011
Libia,Maschio,68,01-01-2012
Libia,Maschio,66,01-01-2013
Liechtenstein,Maschio,0,01-01-1987
Liechtenstein,Maschio,0,01-01-1988
Liechtenstein,Maschio,0,01-01-1989
Liechtenstein,Maschio,0,01-01-1990
Liechtenstein,Maschio,0,01-01-1991
Liechtenstein,Maschio,0,01-01-1992
Liechtenstein,Maschio,0,01-01-1993
Liechtenstein,Maschio,0,01-01-1994
Liechtenstein,Maschio,1,01-01-1995
Liechtenstein,Maschio,1,01-01-1996
Liechtenstein,Maschio,1,01-01-1997
Liechtenstein,Maschio,0,01-01-1998
Liechtenstein,Maschio,0,01-01-1999
Liechtenstein,Maschio,0,01-01-2000
Liechtenstein,Maschio,0,01-01-2001
Liechtenstein,Maschio,0,01-01-2002
Liechtenstein,Maschio,0,01-01-2003
Liechtenstein,Maschio,0,01-01-2004
Liechtenstein,Maschio,0,01-01-2005
Liechtenstein,Maschio,0,01-01-2006
Liechtenstein,Maschio,0,01-01-2007
Liechtenstein,Maschio,0,01-01-2008
Liechtenstein,Maschio,0,01-01-2009
Liechtenstein,Maschio,0,01-01-2010
Liechtenstein,Maschio,0,01-01-2011
Liechtenstein,Maschio,0,01-01-2012
Liechtenstein,Maschio,0,01-01-2013
Lituania,Maschio,0,01-01-1987
Lituania,Maschio,0,01-01-1988
Lituania,Maschio,0,01-01-1989
Lituania,Maschio,0,01-01-1990
Lituania,Maschio,0,01-01-1991
Lituania,Maschio,0,01-01-1992
Lituania,Maschio,0,01-01-1993
Lituania,Maschio,0,01-01-1994
Lituania,Maschio,0,01-01-1995
Lituania,Maschio,0,01-01-1996
Lituania,Maschio,0,01-01-1997
Lituania,Maschio,0,01-01-1998
Lituania,Maschio,0,01-01-1999
Lituania,Maschio,0,01-01-2000
Lituania,Maschio,0,01-01-2001
Lituania,Maschio,0,01-01-2002
Lituania,Maschio,1,01-01-2003
Lituania,Maschio,3,01-01-2004
Lituania,Maschio,4,01-01-2005
Lituania,Maschio,5,01-01-2006
Lituania,Maschio,4,01-01-2007
Lituania,Maschio,4,01-01-2008
Lituania,Maschio,11,01-01-2009
Lituania,Maschio,16,01-01-2010
Lituania,Maschio,22,01-01-2011
Lituania,Maschio,27,01-01-2012
Lituania,Maschio,24,01-01-2013
Lussemburgo,Maschio,11,01-01-1987
Lussemburgo,Maschio,9,01-01-1988
Lussemburgo,Maschio,10,01-01-1989
Lussemburgo,Maschio,10,01-01-1990
Lussemburgo,Maschio,7,01-01-1991
Lussemburgo,Maschio,0,01-01-1992
Lussemburgo,Maschio,11,01-01-1993
Lussemburgo,Maschio,10,01-01-1994
Lussemburgo,Maschio,8,01-01-1995
Lussemburgo,Maschio,8,01-01-1996
Lussemburgo,Maschio,9,01-01-1997
Lussemburgo,Maschio,8,01-01-1998
Lussemburgo,Maschio,10,01-01-1999
Lussemburgo,Maschio,10,01-01-2000
Lussemburgo,Maschio,9,01-01-2001
Lussemburgo,Maschio,12,01-01-2002
Lussemburgo,Maschio,8,01-01-2003
Lussemburgo,Maschio,5,01-01-2004
