(UTC),Latitudine,Longitudine,Profonditą,Magnitudo_orig,Magnitude,Scala,Fonte
1993-08-31,39.264,15.866,61.5,2.7--Md,2.7,Md,BULLETIN
1993-08-31,39.208,15.829,17.9,2.8--Md,2.8,Md,BULLETIN
1993-08-31,39.979,15.221,340.4,3.4--Md,3.4,Md,BULLETIN
1993-08-30,39.906,16.174,7.4,2.7--Md,2.7,Md,BULLETIN
1993-08-30,39.905,16.159,5,2.5--Md,2.5,Md,BULLETIN
1993-08-30,38.615,15.892,50.7,3.0--Md,3,Md,BULLETIN
1993-08-30,44.368,7.315,11.2,2.7--M,2.7,M,BULLETIN
1993-08-29,44.525,6.823,17,2.5--M,2.5,M,BULLETIN
1993-08-29,45.828,10.426,10,2.7--Md,2.7,Md,BULLETIN
1993-08-28,37.104,16.245,13.4,2.8--Md,2.8,Md,BULLETIN
1993-08-27,45.529,6.015,10,2.5--M,2.5,M,BULLETIN
1993-08-26,38.051,14.057,5,2.8--Md,2.8,Md,BULLETIN
1993-08-26,44.237,8.228,10,2.6--M,2.6,M,BULLETIN
1993-08-26,37.616,15.308,10,2.5--Md,2.5,Md,BULLETIN
1993-08-26,37.672,15.197,5,2.7--Md,2.7,Md,BULLETIN
1993-08-26,46.274,13.141,5,3.1--Md,3.1,Md,BULLETIN
1993-08-26,38.068,14.763,7.5,2.5--Md,2.5,Md,BULLETIN
1993-08-25,41.296,14.965,5,3.0--Md,3,Md,BULLETIN
1993-08-25,37.161,16.147,10,2.9--Md,2.9,Md,BULLETIN
1993-08-25,38.005,14.091,8.4,2.6--Md,2.6,Md,BULLETIN
1993-08-25,37.74,14.681,11.2,2.7--Md,2.7,Md,BULLETIN
1993-08-25,39.487,17.108,21.3,2.6--Md,2.6,Md,BULLETIN
1993-08-24,43.304,10.822,5,2.5--Md,2.5,Md,BULLETIN
1993-08-24,43.155,10.833,5,2.5--Md,2.5,Md,BULLETIN
1993-08-24,41.785,13.586,5,2.5--Md,2.5,Md,BULLETIN
1993-08-24,42.963,12.636,11.6,2.6--Md,2.6,Md,BULLETIN
1993-08-24,38.542,15.741,22,2.9--Md,2.9,Md,BULLETIN
1993-08-24,43.134,12.291,5,2.8--Md,2.8,Md,BULLETIN
1993-08-24,38.168,15.156,10,3.0--Md,3,Md,BULLETIN
1993-08-23,42.773,13.225,5,2.5--Md,2.5,Md,BULLETIN
1993-08-23,38.935,17.051,19.7,3.3--Md,3.3,Md,BULLETIN
1993-08-23,42.979,12.372,5,2.5--Md,2.5,Md,BULLETIN
1993-08-22,38.881,15.869,156.6,2.8--Md,2.8,Md,BULLETIN
1993-08-22,44.867,11.302,5,2.8--Md,2.8,Md,BULLETIN
1993-08-22,45.859,14.461,5,3.0--Md,3,Md,BULLETIN
1993-08-21,45.76,11.617,5,2.8--Md,2.8,Md,BULLETIN
1993-08-20,44.86,9.836,12.7,2.5--Md,2.5,Md,BULLETIN
1993-08-20,37.468,13.48,10,3.4--Md,3.4,Md,BULLETIN
1993-08-20,41.767,15.363,5,3.2--Md,3.2,Md,BULLETIN
1993-08-20,42.499,18.894,10,2.6--M,2.6,M,BULLETIN
1993-08-19,37.799,14.523,18,2.7--Md,2.7,Md,BULLETIN
1993-08-19,37.975,15.969,10.2,2.9--Md,2.9,Md,BULLETIN
1993-08-19,44.353,7.518,10,2.5--M,2.5,M,BULLETIN
1993-08-19,43.888,11.604,6.7,2.9--Md,2.9,Md,BULLETIN
1993-08-19,45.789,11.605,5,2.9--Md,2.9,Md,BULLETIN
1993-08-18,39.874,15.984,10,2.7--Md,2.7,Md,BULLETIN
1993-08-18,44.61,17.678,10,4.2--M,4.2,M,BULLETIN
1993-08-18,39.885,16.005,5,2.6--Md,2.6,Md,BULLETIN
1993-08-17,43.077,12.974,14.6,2.5--Md,2.5,Md,BULLETIN
1993-08-16,45.705,11.729,5,3.4--Md,3.4,Md,BULLETIN
1993-08-16,44.247,8.22,8.8,2.8--M,2.8,M,BULLETIN
1993-08-16,45.694,13.829,13.6,2.6--Md,2.6,Md,BULLETIN
1993-08-16,44.528,6.813,10.2,2.6--Md,2.6,Md,BULLETIN
1993-08-16,40.621,15.594,5,3.4--Md,3.4,Md,BULLETIN
1993-08-15,44.838,9.902,7.9,2.5--Md,2.5,Md,BULLETIN
1993-08-15,44.236,8.241,10,2.8--M,2.8,M,BULLETIN
1993-08-15,44.897,9.761,5,2.7--Md,2.7,Md,BULLETIN
1993-08-15,40.109,15.943,5,2.6--Md,2.6,Md,BULLETIN
1993-08-15,38.831,15.798,184.9,2.7--Md,2.7,Md,BULLETIN
1993-08-14,37.752,15.06,5,2.8--Md,2.8,Md,BULLETIN
1993-08-14,38.588,14.329,5,2.8--Md,2.8,Md,BULLETIN
1993-08-14,40.849,15.606,5,2.6--Md,2.6,Md,BULLETIN
1993-08-13,44.32,8.548,5,2.5--Md,2.5,Md,BULLETIN
1993-08-13,42.783,18.751,10,3.9--M,3.9,M,BULLETIN
1993-08-13,44.513,6.763,10,2.7--M,2.7,M,BULLETIN
1993-08-13,38.54,13.007,10.2,2.8--Md,2.8,Md,BULLETIN
1993-08-12,44.524,6.812,14.5,2.5--M,2.5,M,BULLETIN
1993-08-12,39.437,15.45,37.3,2.6--Md,2.6,Md,BULLETIN
1993-08-12,38.508,15.204,144.7,2.6--Md,2.6,Md,BULLETIN
1993-08-12,42.922,13.218,6.5,2.7--Md,2.7,Md,BULLETIN
1993-08-12,44.224,8.249,10,2.6--M,2.6,M,BULLETIN
1993-08-12,38.031,14.112,5,2.6--Md,2.6,Md,BULLETIN
1993-08-11,44.261,8.218,10,2.5--M,2.5,M,BULLETIN
1993-08-11,37.852,14.493,8.4,3.2--Md,3.2,Md,BULLETIN
1993-08-10,39.529,17.095,5,3.9--Md,3.9,Md,BULLETIN
1993-08-09,44.232,8.23,9.5,3.1--M,3.1,M,BULLETIN
1993-08-09,44.236,8.222,10,3.2--M,3.2,M,BULLETIN
1993-08-09,44.254,8.218,10,2.6--M,2.6,M,BULLETIN
1993-08-09,45.974,11.364,5,3.3--Md,3.3,Md,BULLETIN
1993-08-09,44.248,8.155,5,2.7--M,2.7,M,BULLETIN
1993-08-08,44.189,8.267,5,2.9--M,2.9,M,BULLETIN
1993-08-08,38.647,15.767,174.5,2.6--Md,2.6,Md,BULLETIN
1993-08-08,44.142,16.119,10,3.7--M,3.7,M,BULLETIN
1993-08-08,44.041,7.655,10,2.7--M,2.7,M,BULLETIN
1993-08-06,44.059,7.622,5,3.0--M,3,M,BULLETIN
1993-08-06,38.849,15.846,188.7,2.5--Md,2.5,Md,BULLETIN
1993-08-06,42.945,13.242,5,3.5--Md,3.5,Md,BULLETIN
1993-08-06,42.719,13.041,5,3.0--Md,3,Md,BULLETIN
1993-08-06,43.311,10.981,9.8,3.8--Md,3.8,Md,BULLETIN
1993-08-05,45.038,9.887,5,2.5--Md,2.5,Md,BULLETIN
1993-08-03,37.355,13.238,5,2.6--Md,2.6,Md,BULLETIN
1993-08-03,37.11,16.004,5,2.6--Md,2.6,Md,BULLETIN
1993-08-03,37.677,15.1,5,3.6--Md,3.6,Md,BULLETIN
1993-08-03,37.73,15.046,10,2.7--Md,2.7,Md,BULLETIN
1993-08-03,37.975,14.111,6.4,2.5--Md,2.5,Md,BULLETIN
1993-08-03,43.625,12.232,5,3.1--Md,3.1,Md,BULLETIN
1993-08-02,38.018,14.135,5,2.5--Md,2.5,Md,BULLETIN
1993-08-02,44.136,11.267,10.3,2.5--Md,2.5,Md,BULLETIN
1993-08-01,36.502,14.224,5,3.2--Md,3.2,Md,BULLETIN
1993-08-01,38.025,14.166,10,2.6--Md,2.6,Md,BULLETIN
1993-08-01,38.583,14.603,16,3.0--Md,3,Md,BULLETIN
1993-08-01,43.75,13.022,5,2.5--Md,2.5,Md,BULLETIN
1993-08-01,45.07,8.202,5,2.5--M,2.5,M,BULLETIN
1993-07-31,43.181,12.713,10,2.8--Md,2.8,Md,BULLETIN
1993-07-31,40.937,15.184,5,2.7--Md,2.7,Md,BULLETIN
1993-07-31,38.908,14.031,10,2.5--Md,2.5,Md,BULLETIN
1993-07-31,45.001,7.333,9.9,2.7--Md,2.7,Md,BULLETIN
1993-07-30,38.039,14.144,5.6,3.3--Md,3.3,Md,BULLETIN
1993-07-30,38.004,14.144,9.9,2.6--Md,2.6,Md,BULLETIN
1993-07-30,45.478,16.032,10,2.5--Md,2.5,Md,BULLETIN
1993-07-30,44.973,9.408,5,2.7--Md,2.7,Md,BULLETIN
1993-07-30,45.9,11.477,5,2.7--Md,2.7,Md,BULLETIN
1993-07-29,43.102,12.799,7.3,2.6--Md,2.6,Md,BULLETIN
1993-07-29,43.429,17.426,5,3.4--M,3.4,M,BULLETIN
1993-07-28,38.003,14.172,3.8,3.2--Md,3.2,Md,BULLETIN
1993-07-28,42.54,12.889,10,2.5--Md,2.5,Md,BULLETIN
1993-07-28,38.9,15.586,141.2,2.5--Md,2.5,Md,BULLETIN
1993-07-28,38.802,16.273,12.3,2.8--Md,2.8,Md,BULLETIN
1993-07-28,38.686,13.733,64.1,2.7--Md,2.7,Md,BULLETIN
1993-07-27,45.729,11.027,5,2.8--Md,2.8,Md,BULLETIN
1993-07-27,46.366,13.27,4.2,2.6--Md,2.6,Md,BULLETIN
1993-07-26,38.254,14.45,174.5,2.5--Md,2.5,Md,BULLETIN
1993-07-26,45.619,6.812,8,2.9--Md,2.9,Md,BULLETIN
1993-07-26,37.982,14.153,3.5,2.8--Md,2.8,Md,BULLETIN
1993-07-26,44.352,7.375,5,3.4--Md,3.4,Md,BULLETIN
1993-07-26,37.474,15.056,10,2.8--Md,2.8,Md,BULLETIN
1993-07-25,44.242,8.236,10,3.2--Md,3.2,Md,BULLETIN
1993-07-25,44.246,8.223,10.3,3.0--Md,3,Md,BULLETIN
1993-07-25,38.02,14.118,5,2.7--Md,2.7,Md,BULLETIN
1993-07-24,43.057,12.959,7.8,2.8--Md,2.8,Md,BULLETIN
1993-07-24,38.05,14.128,3,3.1--Md,3.1,Md,BULLETIN
1993-07-24,42.737,17.674,10,3.1--M,3.1,M,BULLETIN
1993-07-23,46.06,13.304,5,3.7--Md,3.7,Md,BULLETIN
1993-07-23,43.122,12.8,6.3,2.5--Md,2.5,Md,BULLETIN
1993-07-23,38.414,16.226,10,2.6--Md,2.6,Md,BULLETIN
1993-07-22,42.542,13.199,10,2.6--Md,2.6,Md,BULLETIN
1993-07-22,41.839,15.177,5.2,3.5--Md,3.5,Md,BULLETIN
1993-07-22,46.989,9.421,5,2.7--Md,2.7,Md,BULLETIN
1993-07-22,46.117,13.286,5,3.2--Md,3.2,Md,BULLETIN
1993-07-21,37.988,14.13,2.1,2.9--Md,2.9,Md,BULLETIN
1993-07-21,45.492,6.772,10,3.3--Md,3.3,Md,BULLETIN
1993-07-21,42.686,12.94,10,2.5--Md,2.5,Md,BULLETIN
1993-07-20,42.7,12.965,5,2.7--Md,2.7,Md,BULLETIN
1993-07-20,42.698,12.958,5,2.9--Md,2.9,Md,BULLETIN
1993-07-20,46.32,13.299,4.9,2.5--Md,2.5,Md,BULLETIN
1993-07-20,42.687,12.961,10,2.5--Md,2.5,Md,BULLETIN
1993-07-20,42.685,12.939,10,2.6--Md,2.6,Md,BULLETIN
1993-07-20,42.67,12.961,5,2.8--Md,2.8,Md,BULLETIN
1993-07-20,39.064,15.096,198.6,2.7--Md,2.7,Md,BULLETIN
1993-07-20,44.241,8.23,10,3.2--Md,3.2,Md,BULLETIN
1993-07-20,42.078,18.938,10,3.1--M,3.1,M,BULLETIN
1993-07-20,44.246,8.225,9.4,3.0--Md,3,Md,BULLETIN
1993-07-20,39.584,16.38,9.6,2.6--Md,2.6,Md,BULLETIN
1993-07-20,39.551,16.42,12.6,2.5--Md,2.5,Md,BULLETIN
1993-07-19,44.251,8.215,10.1,2.6--Md,2.6,Md,BULLETIN
1993-07-19,44.229,8.235,10,2.7--Md,2.7,Md,BULLETIN
1993-07-18,38.036,14.117,5,2.8--Md,2.8,Md,BULLETIN
1993-07-18,38.038,14.099,5,3.1--Md,3.1,Md,BULLETIN
1993-07-18,37.946,15.087,10,2.6--Md,2.6,Md,BULLETIN
1993-07-18,37.752,15.029,5,2.8--Md,2.8,Md,BULLETIN
1993-07-18,38.057,14.377,21.9,2.5--Md,2.5,Md,BULLETIN
1993-07-17,37.488,15.142,18.7,2.5--Md,2.5,Md,BULLETIN
1993-07-17,44.256,8.211,10.1,2.7--Md,2.7,Md,BULLETIN
1993-07-17,44.223,8.235,10,2.9--Md,2.9,Md,BULLETIN
1993-07-17,37.986,14.113,6.2,2.5--Md,2.5,Md,BULLETIN
1993-07-17,44.236,8.205,9.9,3.1--Md,3.1,Md,BULLETIN
1993-07-17,44.223,8.232,9.9,3.1--Md,3.1,Md,BULLETIN
1993-07-17,44.258,8.212,9.9,2.6--Md,2.6,Md,BULLETIN
1993-07-17,44.184,8.256,5,3.7--Md,3.7,Md,BULLETIN
1993-07-17,44.147,8.29,6.6,4.2--Md,4.2,Md,BULLETIN
1993-07-17,43.877,10.234,5,2.7--Md,2.7,Md,BULLETIN
1993-07-17,44.248,8.219,10,3.5--M,3.5,M,BULLETIN
1993-07-17,44.215,8.112,6.8,3.5--Md,3.5,Md,BULLETIN
1993-07-17,44.207,8.164,7.2,3.3--Md,3.3,Md,BULLETIN
1993-07-17,44.259,8.206,9.9,2.8--Md,2.8,Md,BULLETIN
1993-07-17,44.237,8.236,10,3.5--Md,3.5,Md,BULLETIN
1993-07-17,44.237,8.24,10,3.0--Md,3,Md,BULLETIN
1993-07-17,44.247,8.208,10,3.0--Md,3,Md,BULLETIN
1993-07-17,44.232,8.223,10,3.0--Md,3,Md,BULLETIN
1993-07-17,44.187,8.259,7,3.4--Md,3.4,Md,BULLETIN
1993-07-17,44.161,8.272,5,3.4--Md,3.4,Md,BULLETIN
1993-07-17,44.229,8.185,7.9,3.2--Md,3.2,Md,BULLETIN
1993-07-17,44.253,8.219,10,2.5--Md,2.5,Md,BULLETIN
1993-07-17,44.163,8.223,7.2,3.5--Md,3.5,Md,BULLETIN
1993-07-17,44.175,8.27,5,3.8--Md,3.8,Md,BULLETIN
1993-07-17,44.552,7.285,9.6,2.5--Md,2.5,Md,BULLETIN
1993-07-16,40.814,15.4,5,2.6--Md,2.6,Md,BULLETIN
1993-07-16,38.708,14.792,292.3,2.8--Md,2.8,Md,BULLETIN
1993-07-16,44.249,8.208,9.1,2.6--Md,2.6,Md,BULLETIN
1993-07-16,42.722,13.504,5,3.5--Md,3.5,Md,BULLETIN
1993-07-15,38.431,15.532,172.1,2.7--Md,2.7,Md,BULLETIN
1993-07-15,39.983,15.491,10,3.0--Md,3,Md,BULLETIN
1993-07-15,37.977,14.131,6.6,2.7--Md,2.7,Md,BULLETIN
1993-07-15,40.059,15.736,10,2.8--Md,2.8,Md,BULLETIN
1993-07-15,44.247,8.227,9.9,2.7--Md,2.7,Md,BULLETIN
1993-07-15,44.243,8.221,9.7,3.2--Md,3.2,Md,BULLETIN
1993-07-15,44.241,8.234,9.9,2.9--Md,2.9,Md,BULLETIN
1993-07-15,44.242,8.235,10,2.8--Md,2.8,Md,BULLETIN
1993-07-15,44.248,8.235,9.9,2.7--Md,2.7,Md,BULLETIN
1993-07-15,44.232,8.222,8.2,2.9--Md,2.9,Md,BULLETIN
1993-07-15,44.25,8.219,10,2.9--Md,2.9,Md,BULLETIN
1993-07-15,44.265,8.215,9.2,2.7--Md,2.7,Md,BULLETIN
1993-07-15,44.244,8.226,9.9,2.9--Md,2.9,Md,BULLETIN
1993-07-15,44.225,8.238,9.8,3.0--Md,3,Md,BULLETIN
1993-07-14,44.235,8.236,9.6,3.0--Md,3,Md,BULLETIN
1993-07-14,44.2,8.22,5,3.7--Md,3.7,Md,BULLETIN
1993-07-14,44.248,8.228,9.4,3.1--Md,3.1,Md,BULLETIN
1993-07-14,44.253,8.196,8,2.7--Md,2.7,Md,BULLETIN
1993-07-14,41.793,15.29,7.1,2.9--Md,2.9,Md,BULLETIN
1993-07-14,44.257,8.204,9,2.6--Md,2.6,Md,BULLETIN
1993-07-14,44.181,8.225,7.1,3.4--Md,3.4,Md,BULLETIN
1993-07-14,40.098,15.74,10,2.5--Md,2.5,Md,BULLETIN
1993-07-14,42.857,13.315,5,2.6--Md,2.6,Md,BULLETIN
1993-07-14,42.761,12.976,10.3,2.6--Md,2.6,Md,BULLETIN
1993-07-13,44.223,8.225,8.2,3.1--Md,3.1,Md,BULLETIN
1993-07-13,44.258,8.216,8.9,2.7--Md,2.7,Md,BULLETIN
1993-07-13,44.231,8.208,6.8,3.1--Md,3.1,Md,BULLETIN
1993-07-13,37.279,15.23,18.6,2.5--Md,2.5,Md,BULLETIN
1993-07-13,44.637,9.996,4.6,2.9--Md,2.9,Md,BULLETIN
1993-07-12,46.034,14.249,10,2.5--Md,2.5,Md,BULLETIN
1993-07-12,42.49,12.749,14.5,2.5--Md,2.5,Md,BULLETIN
1993-07-12,46.417,13.087,19.8,2.5--Md,2.5,Md,BULLETIN
1993-07-11,41.846,12.841,5.1,2.6--Md,2.6,Md,BULLETIN
1993-07-11,42.058,15.269,5,2.8--Md,2.8,Md,BULLETIN
1993-07-11,37.98,14.131,5.3,2.5--Md,2.5,Md,BULLETIN
1993-07-11,39.146,15.708,55.9,2.7--Md,2.7,Md,BULLETIN
1993-07-10,44.907,6.745,9.1,2.9--Md,2.9,Md,BULLETIN
1993-07-10,38.576,14.766,11,3.0--Md,3,Md,BULLETIN
1993-07-10,43.862,11.842,8,2.9--Md,2.9,Md,BULLETIN
1993-07-10,47.357,10.107,10,4.2--M,4.2,M,BULLETIN
1993-07-10,38.948,15.553,124.9,2.5--Md,2.5,Md,BULLETIN
1993-07-09,44.158,7.307,10.2,2.8--Md,2.8,Md,BULLETIN
1993-07-09,38.481,14.604,12.7,3.2--Md,3.2,Md,BULLETIN
1993-07-09,44.774,6.835,10.1,2.7--Md,2.7,Md,BULLETIN
1993-07-09,43.153,17.901,10,3.6--Md,3.6,Md,BULLETIN
1993-07-07,38.912,14.771,151.3,2.8--Md,2.8,Md,BULLETIN
1993-07-06,42.015,15.585,10.5,3.0--Md,3,Md,BULLETIN
1993-07-05,37.99,14.128,4.7,2.5--Md,2.5,Md,BULLETIN
1993-07-05,38.021,14.122,9.4,2.5--Md,2.5,Md,BULLETIN
1993-07-05,39.796,16.016,5,2.6--Md,2.6,Md,BULLETIN
1993-07-04,43.075,13.359,5,2.5--Md,2.5,Md,BULLETIN
1993-07-03,42.908,13.028,4.9,2.5--Md,2.5,Md,BULLETIN
1993-07-03,42.555,13.12,10,2.6--Md,2.6,Md,BULLETIN
1993-07-03,47.289,9.404,10,3.3--M,3.3,M,BULLETIN
1993-07-03,43.109,12.787,8.3,2.5--Md,2.5,Md,BULLETIN
1993-07-03,37.742,14.918,5,2.8--Md,2.8,Md,BULLETIN
1993-07-03,38.937,15.526,147.1,2.6--Md,2.6,Md,BULLETIN
1993-07-02,38.021,14.165,5.8,2.5--Md,2.5,Md,BULLETIN
1993-07-02,42.738,12.862,5,2.5--Md,2.5,Md,BULLETIN
1993-07-01,37.728,14.685,17.8,2.8--Md,2.8,Md,BULLETIN
1993-07-01,37.727,14.666,15,3.0--Md,3,Md,BULLETIN
1993-07-01,37.746,14.696,11.7,3.2--Md,3.2,Md,BULLETIN
1993-07-01,37.697,14.674,19.1,2.5--Md,2.5,Md,BULLETIN
1993-07-01,38.003,14.163,4.5,2.7--Md,2.7,Md,BULLETIN
1993-06-30,38.529,15.093,134.7,2.6--Md,2.6,Md,BULLETIN
1993-06-30,37.985,14.172,4.7,2.5--Md,2.5,Md,BULLETIN
1993-06-30,37.985,14.159,5.3,2.6--Md,2.6,Md,BULLETIN
1993-06-30,42.993,12.738,6.9,2.5--Md,2.5,Md,BULLETIN
1993-06-30,37.986,14.135,3,3.3--Md,3.3,Md,BULLETIN
1993-06-30,37.99,14.136,5,2.8--Md,2.8,Md,BULLETIN
1993-06-30,38.822,15.809,104.7,2.9--Md,2.9,Md,BULLETIN
1993-06-29,38.026,14.14,4.3,3.3--Md,3.3,Md,BULLETIN
1993-06-29,38.022,14.172,5,3.3--Md,3.3,Md,BULLETIN
1993-06-29,38.025,14.192,2.7,2.9--Md,2.9,Md,BULLETIN
1993-06-29,38.005,14.162,5.3,3.0--Md,3,Md,BULLETIN
1993-06-29,38.033,14.187,3.4,3.2--Md,3.2,Md,BULLETIN
1993-06-28,37.996,14.134,6,2.5--Md,2.5,Md,BULLETIN
1993-06-28,37.999,14.145,4.3,2.7--Md,2.7,Md,BULLETIN
1993-06-28,38.005,14.176,5,3.1--Md,3.1,Md,BULLETIN
1993-06-28,37.96,14.155,6.3,2.8--Md,2.8,Md,BULLETIN
1993-06-27,43.81,16.997,10,4.0--M,4,M,BULLETIN
1993-06-27,37.971,14.181,5,2.6--Md,2.6,Md,BULLETIN
1993-06-27,37.986,14.156,5,3.1--Md,3.1,Md,BULLETIN
1993-06-27,39.682,15.318,7.9,2.9--Md,2.9,Md,BULLETIN
1993-06-27,45.748,15.887,5,2.6--M,2.6,M,BULLETIN
1993-06-27,38.034,14.174,2.1,3.3--Md,3.3,Md,BULLETIN
1993-06-27,37.951,14.15,5,2.5--Md,2.5,Md,BULLETIN
1993-06-27,39.671,15.351,18.2,3.2--Md,3.2,Md,BULLETIN
1993-06-27,38.019,14.132,5,3.1--Md,3.1,Md,BULLETIN
1993-06-27,38.004,14.179,3,3.4--Md,3.4,Md,BULLETIN
1993-06-27,38.022,14.168,5,2.5--Md,2.5,Md,BULLETIN
1993-06-27,37.999,14.174,5,2.6--Md,2.6,Md,BULLETIN
1993-06-27,38.001,14.158,5,2.9--Md,2.9,Md,BULLETIN
1993-06-27,38.048,14.172,5,3.1--Md,3.1,Md,BULLETIN
1993-06-27,37.969,14.165,5,3.0--Md,3,Md,BULLETIN
1993-06-26,37.985,14.143,5,2.8--Md,2.8,Md,BULLETIN
1993-06-26,38.002,14.207,2.5,3.0--Md,3,Md,BULLETIN
1993-06-26,38.001,14.143,5,2.5--Md,2.5,Md,BULLETIN
1993-06-26,38.008,14.191,5.1,3.5--Md,3.5,Md,BULLETIN
1993-06-26,37.986,14.158,5,2.6--Md,2.6,Md,BULLETIN
1993-06-26,37.919,14.212,5,4.4--Md,4.4,Md,BULLETIN
1993-06-26,37.981,14.152,4.3,2.5--Md,2.5,Md,BULLETIN
1993-06-25,45.298,14.583,10,2.9--M,2.9,M,BULLETIN
1993-06-25,38.013,14.14,5,3.0--Md,3,Md,BULLETIN
1993-06-25,43.981,11.469,5,2.6--Md,2.6,Md,BULLETIN
1993-06-25,42.319,7.064,10,2.7--M,2.7,M,BULLETIN
1993-06-24,42.517,12.65,5,2.8--Md,2.8,Md,BULLETIN
1993-06-24,42.073,13.583,5,2.9--Md,2.9,Md,BULLETIN
1993-06-24,42.055,13.662,5,3.1--Md,3.1,Md,BULLETIN
1993-06-23,43.498,11.252,10,2.6--Md,2.6,Md,BULLETIN
1993-06-22,43.768,10.25,10.6,2.8--Md,2.8,Md,BULLETIN
1993-06-21,42.803,13.004,5,2.9--Md,2.9,Md,BULLETIN
1993-06-21,42.674,13.133,5,3.0--Md,3,Md,BULLETIN
1993-06-21,40.484,15.611,33.4,2.5--Md,2.5,Md,BULLETIN
1993-06-21,43.893,11.847,5,2.9--Md,2.9,Md,BULLETIN
1993-06-21,37.99,14.156,5.9,2.5--Md,2.5,Md,BULLETIN
1993-06-20,38.977,15.286,272.8,2.7--Md,2.7,Md,BULLETIN
1993-06-20,40.717,14.436,13,2.7--Md,2.7,Md,BULLETIN
1993-06-19,38.006,14.147,5,2.9--Md,2.9,Md,BULLETIN
1993-06-19,41.874,13.21,10,2.5--Md,2.5,Md,BULLETIN
1993-06-19,43.13,12.773,5.6,2.5--Md,2.5,Md,BULLETIN
1993-06-19,43.114,12.801,4.3,2.7--Md,2.7,Md,BULLETIN
1993-06-19,38.583,12.902,11.2,2.6--Md,2.6,Md,BULLETIN
1993-06-19,38.516,12.917,10,2.9--Md,2.9,Md,BULLETIN
1993-06-18,38.603,12.903,10,2.6--Md,2.6,Md,BULLETIN
1993-06-18,38.66,12.597,72.1,2.8--Md,2.8,Md,BULLETIN
1993-06-17,37.967,14.42,6.5,2.7--Md,2.7,Md,BULLETIN
1993-06-17,37.95,14.403,8.3,2.6--Md,2.6,Md,BULLETIN
1993-06-17,42.644,13.04,5,2.5--Md,2.5,Md,BULLETIN
1993-06-17,38.094,15.821,9.2,2.7--Md,2.7,Md,BULLETIN
1993-06-16,37.302,15.233,24.8,2.5--Md,2.5,Md,BULLETIN
1993-06-16,45.945,8.281,5.4,2.8--M,2.8,M,BULLETIN
1993-06-14,45.947,8.3,6.4,2.7--M,2.7,M,BULLETIN
1993-06-14,45.979,8.247,5,3.7--Md,3.7,Md,BULLETIN
1993-06-14,37.66,15.161,11,3.0--Md,3,Md,BULLETIN
1993-06-12,37.993,14.15,6.9,2.5--Md,2.5,Md,BULLETIN
1993-06-12,38.467,12.925,5,3.0--Md,3,Md,BULLETIN
1993-06-11,37.981,14.189,5,2.7--Md,2.7,Md,BULLETIN
1993-06-10,36.607,17.095,10,3.1--ML-VAX,3.1,ML,BULLETIN
1993-06-09,38.287,15.536,133.7,2.7--Md,2.7,Md,BULLETIN
1993-06-09,38.641,16.298,151.6,2.5--Md,2.5,Md,BULLETIN
1993-06-09,36.837,15.239,5,2.5--Md,2.5,Md,BULLETIN
1993-06-08,38.088,15.587,8.8,2.6--Md,2.6,Md,BULLETIN
1993-06-08,43.058,12.394,10,2.6--Md,2.6,Md,BULLETIN
1993-06-08,43.444,12.431,5,2.7--Md,2.7,Md,BULLETIN
1993-06-08,38.022,14.139,4.1,2.7--Md,2.7,Md,BULLETIN
1993-06-06,40.477,15.79,5,2.7--Md,2.7,Md,BULLETIN
1993-06-06,43.129,12.767,4.9,2.7--Md,2.7,Md,BULLETIN
1993-06-06,42.025,15.771,7.2,2.8--Md,2.8,Md,BULLETIN
1993-06-05,43.14,12.682,8.9,2.5--Md,2.5,Md,BULLETIN
1993-06-05,43.135,12.715,7.2,2.6--Md,2.6,Md,BULLETIN
1993-06-05,43.152,12.666,5,4.4--Md,4.4,Md,BULLETIN
1993-06-05,40.484,15.822,10,2.5--Md,2.5,Md,BULLETIN
1993-06-05,43.108,13.216,5,2.5--Md,2.5,Md,BULLETIN
1993-06-04,43.114,12.789,6.1,2.6--Md,2.6,Md,BULLETIN
1993-06-04,43.138,12.671,5,4.1--Md,4.1,Md,BULLETIN
1993-06-04,40.715,15.338,5,3.0--Md,3,Md,BULLETIN
1993-06-04,41.283,14.885,8.3,3.0--Md,3,Md,BULLETIN
1993-06-04,39.56,16.909,15.6,2.5--Md,2.5,Md,BULLETIN
1993-06-03,40.579,15.775,5,3.3--Md,3.3,Md,BULLETIN
1993-06-03,41.889,18.61,10,3.0--Md,3,Md,BULLETIN
1993-06-02,38.053,14.098,7.4,3.1--Md,3.1,Md,BULLETIN
1993-06-02,46.469,14.238,10,2.6--Md,2.6,Md,BULLETIN
1993-06-01,38.007,14.319,8.3,2.7--Md,2.7,Md,BULLETIN
1993-06-01,46.318,16.668,10,4.4--ML-VAX,4.4,ML,BULLETIN
1993-06-01,45.635,14.351,14.4,2.5--M,2.5,M,BULLETIN
1993-06-01,40.532,15.754,8.5,3.1--Md,3.1,Md,BULLETIN
1993-06-01,44.521,17.179,10,3.3--M,3.3,M,BULLETIN
1993-06-01,45.131,14.959,10,2.6--M,2.6,M,BULLETIN
1993-05-31,42.525,13.248,5,3.1--Md,3.1,Md,BULLETIN
1993-05-31,47.296,11.249,10,2.8--Md,2.8,Md,BULLETIN
